sample_id,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0483,2.0,155.905,1.0,0.6530743846382541,18.0,105.509,0.9714285714285716,0.4909039595933744,28.0,-61.489,0.2453416149068323,0.1939215899933006,17.0,99.688,0.2835403726708075,0.1508307227656865,32.0,-61.489,0.0944099378881987,0.0568412639003299
S0484,18.0,213.42,1.0,0.4616442929496203,32.0,244.891,0.7997055270925112,0.263236864628359,17.0,210.255,0.236688039164589,0.1098903811385285,16.0,244.891,0.1246714987132144,0.0444991570605357,44.0,219.702,0.1143525791964438,0.0345875761749511
S0485,44.0,752.715,1.0,0.3570815060224038,16.0,752.715,0.1569812741629573,0.0565885682938101,28.0,755.785,0.1493503358498809,0.0555829326694763,12.0,752.715,0.0471852088328795,0.0168784623553651,18.0,761.965,0.007284054498348,0.0053398668334973
S0486,18.0,413.963,1.0,0.8414240068733319,17.0,413.963,0.2568637048551333,0.2151146041600325,32.0,126.173,0.1906639500296812,0.1767674313183962,16.0,366.323,0.0506917054392349,0.0437797020677748,44.0,999.065,0.0269447084835472,0.0138842951177997
S0487,44.0,645.881,1.0,0.2938607572711181,18.0,999.894,0.1809414491226677,0.1450363828447878,28.0,645.881,0.2349292580166122,0.0994395295742062,32.0,996.809,0.0951068575157519,0.0720255692950185,16.0,645.881,0.1706568184077549,0.0550118052247007
S0488,18.0,976.714,1.0,0.7266094026870875,1.0,327.696,0.7396253045739672,0.5021415563660433,32.0,1004.348,0.7883141483701827,0.4700425595942689,28.0,655.459,0.7059799675650229,0.4310510461274177,3.0,33.071,0.5154343932463286,0.3823376286479418
S0489,18.0,534.2,1.0,0.2775104422774664,17.0,534.2,0.2338326138954532,0.0649578210669579,32.0,721.863,0.0595221025904704,0.0269967985952683,64.0,718.711,0.0645851408129969,0.0216308783309422,48.0,721.863,0.0463692759588965,0.0155326801151665
S0490,18.0,469.815,1.0,0.6294205081301498,17.0,482.455,0.2381864325299403,0.1509926009064188,44.0,377.469,0.187509560695095,0.1217105677117376,32.0,507.575,0.1285441356656788,0.0888922545220655,28.0,377.469,0.0883293871358657,0.0510528171787836
S0491,18.0,248.431,1.0,0.779107818071963,32.0,305.875,0.3831963838456179,0.2350402471405135,17.0,245.218,0.2613051420188952,0.2038515539229703,16.0,302.683,0.0728661059629684,0.0506611459435047,44.0,492.414,0.0389956265723814,0.0190181652959958
S0492,18.0,1199.495,0.7138826654005371,0.5124746861254592,1.0,381.455,0.5794768313129653,0.411924279997499,32.0,1205.579,1.0,0.4080491734209498,0.0,1169.011,0.3539423119723431,0.2503164598256537,3.0,523.575,0.3304969063904922,0.2218175867481647
S0493,18.0,374.126,1.0,0.2534999950226076,48.0,1064.063,0.5237982137360689,0.1746622705739801,32.0,1057.952,0.5116094734048912,0.173378008503654,64.0,1057.952,0.5152745086198355,0.1724732235359367,17.0,374.126,0.290070651282483,0.0752878114460598
S0494,18.0,187.201,1.0,0.282132048241514,32.0,204.468,0.2070821682085574,0.0763910439139608,17.0,187.201,0.2468675358987856,0.0702950217835245,16.0,187.201,0.0420194999243396,0.015017780043182,44.0,200.93,0.0322186625483423,0.0147412113921189
S0495,18.0,236.324,1.0,0.4454208185934427,17.0,229.924,0.2320553286219133,0.1040340025564795,32.0,252.368,0.085048842152141,0.0549285054096321,1.0,249.141,0.0249460112247217,0.0141829468436394,16.0,236.324,0.0231821920799995,0.0125247442857723
S0496,18.0,160.991,1.0,0.2543451300915082,28.0,419.254,0.7330376472320782,0.1873291532714929,44.0,419.254,0.7055284096998038,0.1810976238020417,17.0,160.991,0.2333139430277969,0.0593507657608351,16.0,419.254,0.0841648176908301,0.0225369304837061
S0497,18.0,494.794,1.0,0.553904320182149,17.0,491.672,0.2413931821703324,0.1340212259094392,32.0,516.863,0.1750258805232501,0.1275312502178947,44.0,706.783,0.1319952804736544,0.0713112496190146,1.0,548.033,0.05053960129077,0.0327336319796344
S0498,32.0,156.262,0.7315678962355338,0.3771364028586617,18.0,124.345,1.0,0.2882985481754108,17.0,127.437,0.2750488191959038,0.0751491241211015,2.0,793.053,0.1177375323284307,0.0727539778182869,28.0,39.68,0.0875659630606859,0.0607702299672063
S0499,18.0,275.606,1.0,0.4077659620712872,32.0,1131.403,0.291719017658085,0.1273983632924852,17.0,275.606,0.2479484659468603,0.1026036923334259,1.0,380.626,0.0437033344335601,0.0348044437901651,0.0,314.152,0.0332085359890657,0.0262005105665478
S0500,18.0,247.899,1.0,0.6369792021293096,17.0,247.899,0.2471269464935248,0.1575382938551339,44.0,675.868,0.2243418857532884,0.1126750637086902,32.0,311.661,0.2947650552547687,0.0961849921167204,64.0,510.853,0.0775036945081245,0.0322683739306161
S0501,18.0,235.353,1.0,0.7326989115363499,32.0,1203.589,0.385024284943335,0.2816604458187852,17.0,251.292,0.2644592352741301,0.1922006937595408,28.0,857.021,0.1322681937198936,0.1227448240298094,1.0,209.781,0.1513381703343931,0.1052652748903094
S0502,18.0,195.812,1.0,0.731313096801641,32.0,186.129,0.2703150920767133,0.1988274729798847,17.0,186.129,0.2418819750832562,0.1743292471287025,16.0,850.225,0.0682948553352201,0.0562824867891292,44.0,813.189,0.0964486986111685,0.053957927494256
S0503,28.0,516.829,1.0,0.2118734731372042,44.0,686.822,0.6158061789953343,0.2025249762009665,18.0,146.743,0.6895503151508071,0.189625384164788,17.0,146.743,0.1711321840213195,0.0474814121957715,16.0,686.822,0.0992369156966618,0.0348716509801978
S0504,18.0,282.62,1.0,0.3509899002776542,32.0,282.62,0.1620586765391302,0.0964446463850952,17.0,282.62,0.2361768673066902,0.0841057680539715,16.0,285.818,0.0359777797426475,0.0179425117746812,1.0,282.62,0.0204376632149594,0.014112831985986
S0505,18.0,32.327,1.0,0.6114480791487003,32.0,37.093,0.6603179653851831,0.4726296419531395,17.0,68.184,0.3974158209938974,0.2436867485180145,28.0,486.067,0.2976340102503493,0.2146649625901089,35.0,35.342,0.3037250512328071,0.1942129676548273
S0506,18.0,179.29,1.0,0.2319640158513873,17.0,179.29,0.2503275457753585,0.0585384524496097,32.0,176.199,0.0796578424749184,0.0332531421671176,16.0,179.29,0.0277205254334658,0.0084728611166958,36.0,500.602,0.0128508599781887,0.0078543839838992
S0507,18.0,272.939,1.0,0.6832591138958417,17.0,269.776,0.2361827324471644,0.161029589092642,44.0,633.155,0.1554199608833835,0.0844423779137807,32.0,321.079,0.2257868856034093,0.0695593704465057,64.0,508.246,0.1934095096511757,0.0548435815978223
S0508,18.0,160.921,1.0,0.94405561073404,17.0,167.225,0.2367180575468381,0.2222153742098755,44.0,423.191,0.1542003149559882,0.0870476343640709,1.0,224.212,0.0612522026918631,0.047952420065277,32.0,107.444,0.0486936484577472,0.0450976151523666
S0509,18.0,406.125,1.0,0.5681307061359475,28.0,456.698,0.7058497372292236,0.272360717800595,32.0,409.323,0.2819592725333317,0.1788994282596588,17.0,402.984,0.2633236769110718,0.1519249659741314,44.0,581.919,0.2341667590778505,0.0757163703770172
S0510,18.0,159.513,1.0,0.167490209112438,32.0,484.065,0.5627318393185665,0.1061150921605991,17.0,159.513,0.2502558155737917,0.0418074315842195,16.0,484.065,0.0741872367736038,0.0151685008121666,1.0,159.513,0.0035590661155939,0.0010560568145153
S0511,18.0,128.416,1.0,0.463456771323184,17.0,128.416,0.2635233329250331,0.1220954616310031,32.0,128.416,0.1869312479893746,0.0990964612229186,28.0,914.867,0.1270284939600111,0.0813357290296786,16.0,134.722,0.0609469604075014,0.0303871078343482
S0512,18.0,491.535,1.0,0.6949474155725275,32.0,551.089,0.4189430344563311,0.3344276059979333,17.0,494.655,0.2561907208567214,0.1817721422717933,28.0,912.889,0.2015836697801058,0.1436758382258903,16.0,482.111,0.1261188663082674,0.0897323244180812
S0513,18.0,178.784,0.7547190299690925,0.4069927947470777,32.0,591.565,1.0,0.405101023018048,17.0,178.784,0.2142405392389699,0.1144261622334424,28.0,1240.017,0.1085864186109616,0.0948032225486463,16.0,572.985,0.2109320744463907,0.0885248221203977
S0514,18.0,397.794,1.0,0.7888103535033467,17.0,400.961,0.2331179092289713,0.1828987350350517,44.0,423.017,0.4355999989247545,0.1714353045040729,64.0,943.781,0.2442775763130589,0.0931913035623763,30.0,388.306,0.1514166578224407,0.0718913103560692
S0515,44.0,431.301,1.0,0.2791576925616053,28.0,431.301,0.8846765033797401,0.2519300802011496,18.0,203.806,0.7983096681596528,0.2264350398765398,17.0,203.806,0.2259476411559027,0.0640670832851501,16.0,431.301,0.2131102527930616,0.0608681007362356
S0516,44.0,704.533,1.0,0.3232089142638803,18.0,633.527,0.3135837612675492,0.1674126003738452,16.0,704.533,0.1771068076627944,0.062792390215854,28.0,707.627,0.1573152194186044,0.0540333631865707,32.0,630.425,0.0722992524990346,0.0443922820681797
S0517,18.0,271.734,1.0,0.6162727602468976,17.0,271.734,0.2451254860309755,0.1502180500030042,32.0,396.214,0.2433719216671377,0.1353864711257989,44.0,690.235,0.2472994862765477,0.1191614824873917,1.0,268.584,0.0645966982386217,0.0527049083853748
S0518,28.0,72.856,1.0,0.7634365137729818,32.0,176.666,0.4512494792578594,0.3136394372138629,18.0,167.077,0.3183265007939428,0.2580930493215552,1.0,199.047,0.1336897523984324,0.0961242324158582,44.0,503.454,0.1479163974907775,0.0874120678926249
S0519,18.0,119.034,1.0,0.2730346675525719,17.0,119.034,0.253692336886557,0.0691286823829958,36.0,540.561,0.0219846161483234,0.0090905702276969,32.0,119.034,0.017506467717286,0.0070109983468073,16.0,119.034,0.0190026258582044,0.0054857247467509
S0520,32.0,152.03,1.0,0.769865276484247,18.0,445.207,0.6285319537093081,0.4852759614057862,28.0,483.045,0.4146999253582916,0.3116994329383712,44.0,539.645,0.3770844392354465,0.2685520187338522,1.0,508.232,0.215233324849701,0.150928752731876
S0521,18.0,246.751,1.0,0.6868292044242766,17.0,243.522,0.2474122480094867,0.1702536112098904,44.0,640.055,0.1780692622395392,0.0922783705680211,32.0,310.463,0.2385281382347959,0.0773395170338956,16.0,310.463,0.0381860579366423,0.0246432213745551
S0522,18.0,135.84,1.0,0.289922086691303,17.0,135.84,0.2328533949749807,0.0674261339229714,1.0,139.195,0.0220430287391654,0.0082381911536495,0.0,139.195,0.0164541671827907,0.0058817183260876,16.0,135.84,0.0125016442403565,0.0037036500450303
S0523,32.0,523.935,1.0,0.2876126928704089,18.0,128.453,0.0691237928978651,0.0466088131497755,16.0,523.935,0.132978243478381,0.0396968084419577,17.0,125.361,0.0175463431514992,0.0113695264501007,1.0,523.935,0.0176334780837364,0.009464474216959
S0524,32.0,440.681,1.0,0.3359659144476586,18.0,810.159,0.3272777722557982,0.1957383521955307,16.0,443.826,0.1441486842963289,0.0555065522504868,17.0,807.088,0.0805037099740987,0.0487908758335491,44.0,399.906,0.0993800225671064,0.0463805791624141
S0525,18.0,122.422,1.0,0.4814765601252381,32.0,460.103,0.9730284253338708,0.3193483347072625,17.0,125.597,0.2397321162878729,0.1156351184551148,16.0,463.28,0.1416792038598591,0.0531123156988173,44.0,324.512,0.1658473560622424,0.0525525053046388
S0526,18.0,113.325,1.0,0.5979781314435726,32.0,110.208,0.7022536415794864,0.4229757872083903,17.0,103.893,0.2437076131038835,0.1455921706236526,44.0,616.776,0.1534227910161428,0.0881075650769054,1.0,157.912,0.1142009325228735,0.0851274954354028
S0527,44.0,531.66,1.0,0.2923552579812467,16.0,531.66,0.1817982875689164,0.0534866019452403,28.0,531.66,0.1299435422902405,0.0418074187538572,18.0,597.894,0.0429668717528815,0.0351919442515822,32.0,150.574,0.0328946475348886,0.0250926173963755
S0528,18.0,185.187,1.0,0.6689580870579196,32.0,210.798,0.5664314727217385,0.3625682908490236,17.0,181.993,0.2537082506626842,0.1627133222495248,1.0,175.59,0.1996410808639925,0.1266878443073615,0.0,481.152,0.1387849302807721,0.1002700366370187
S0529,18.0,150.565,1.0,0.2510761349488843,32.0,541.813,0.6325416120336151,0.1340598835675233,17.0,150.565,0.2366908426271952,0.0595131162812206,16.0,541.813,0.0873794969265958,0.0199704566763548,1.0,153.476,0.0119687182938305,0.0048704695907325
S0530,18.0,1208.629,1.0,0.416039426812027,32.0,336.535,0.3480693540479502,0.3347625100684959,64.0,1208.629,0.738027857802274,0.1370720631584683,1.0,501.097,0.1139630527230154,0.1077348924230521,17.0,1202.582,0.2436946976089564,0.1061969763913986
S0531,2.0,62.841,1.0,0.7487765170818514,18.0,17.882,0.7605263157894743,0.420057144667366,28.0,-60.391,0.473684210526316,0.3034521677754971,32.0,-60.412,0.3157894736842107,0.242367053130246,17.0,13.193,0.255263157894737,0.1339540898999414
S0532,18.0,671.146,1.0,0.6449644992949755,17.0,677.831,0.2912232933599052,0.1865439539181081,28.0,69.183,0.0524132858351472,0.0375362514494173,44.0,541.639,0.0350347614780786,0.0222479029183078,32.0,65.482,0.0293536531368884,0.0211686394129804
S0533,28.0,522.145,1.0,0.2026679299252534,44.0,696.331,0.5806407583226302,0.1834515280951337,18.0,149.578,0.7146098033221085,0.1761802923335303,17.0,149.578,0.1680268948151674,0.0414745494081529,16.0,696.331,0.0701358904865756,0.0230362359307927
S0534,18.0,278.78,1.0,0.5883236591604056,17.0,281.961,0.2369120070207174,0.1406005093706289,32.0,462.848,0.4513421739818875,0.1260668675781466,44.0,610.94,0.1455354681387615,0.0523841580874731,64.0,548.344,0.064548994511434,0.0315531385511787
S0535,18.0,100.674,1.0,0.3664889748542168,32.0,985.337,0.210416770431152,0.1031244204990091,17.0,97.553,0.2561884875459726,0.0945013933589471,64.0,985.337,0.1460040084191786,0.046627186026094,48.0,985.337,0.1103690813142209,0.0350068730884885
S0536,18.0,444.885,1.0,0.3098115209615114,17.0,441.896,0.2510334186750141,0.077936606992346,32.0,679.924,0.0548748213435388,0.0185826057460027,64.0,682.967,0.0432441599287626,0.0134654161785027,48.0,682.967,0.0311022505641535,0.0097297053359683
S0537,18.0,500.318,1.0,0.4042408468499148,17.0,500.318,0.2333013632927841,0.0944325416941127,32.0,506.634,0.0692214291767771,0.0477775373808201,44.0,663.658,0.0346357743100216,0.0135058027123832,16.0,500.318,0.0217605347434483,0.011915297514985
S0538,18.0,981.342,1.0,0.6685922890048007,32.0,1003.361,0.8596409134835468,0.5856912808224899,28.0,744.704,0.6485651797975694,0.4611810376764796,44.0,670.357,0.3253690046284524,0.2033881482139157,17.0,987.708,0.3002286760592035,0.1873082753510788
S0539,2.0,759.608,1.0,0.4409598937594551,32.0,895.955,0.4064255598025584,0.3171934998677294,18.0,772.1,0.3313091670865265,0.2724924774295522,17.0,812.588,0.0968709395136697,0.0759541913443507,28.0,45.89,0.0978551161654235,0.0691684821479046
S0540,18.0,215.86,1.0,0.238497655490331,32.0,359.469,0.729126839179216,0.2087149947141978,17.0,215.86,0.235273937138638,0.0568365458253964,16.0,359.469,0.1012426638132965,0.0308303502194361,36.0,372.253,0.0312231344947342,0.013552641852832
S0541,18.0,294.863,1.0,0.5315369595565186,17.0,291.645,0.236966077063669,0.1287943856063954,32.0,403.275,0.2147820814306272,0.1230125528457914,44.0,600.923,0.1606419967767807,0.0650625123523988,1.0,298.034,0.0653094985904058,0.0482834676941938
S0542,18.0,831.467,1.0,0.2983221052068657,32.0,831.467,0.2955401658210845,0.1198609004596367,17.0,831.467,0.2411852381518834,0.0730523301713514,16.0,834.546,0.0572399185561854,0.0216510387520139,1.0,828.363,0.025928414774123,0.0165507133353725
S0543,32.0,428.606,1.0,0.305653966422746,18.0,95.017,0.6863089751692738,0.282045330776988,17.0,95.017,0.169248823715304,0.0696216674190561,16.0,431.738,0.1351831544034598,0.0459098559100816,28.0,320.999,0.0630493717703376,0.0408506134305554
S0544,18.0,401.068,1.0,0.2547051402518516,17.0,401.068,0.2326920966320216,0.0592756546092733,1.0,404.167,0.0220915726674844,0.0066872718386256,64.0,999.301,0.024755866997293,0.0055788652925179,32.0,999.301,0.0199450974072526,0.0050789584992477
S0545,18.0,140.65,1.0,0.3846569441802852,32.0,485.204,0.7543953014775878,0.1834693580279863,17.0,140.65,0.2540862346096949,0.0974505890896067,16.0,485.204,0.1016173255782812,0.0275618542462634,36.0,488.319,0.006061066281487,0.0028621681377364
S0546,18.0,233.902,1.0,0.4754559316786788,17.0,233.902,0.25986957732133,0.1237815107584422,32.0,237.067,0.1646421441086538,0.1027725463504143,16.0,233.902,0.0471295480239491,0.0277105579649937,44.0,406.003,0.0128565643870631,0.0093934696703408
S0547,18.0,66.183,1.0,0.305777095948207,2.0,79.586,0.5577938587913162,0.2246915643992658,17.0,61.82,0.2610600430275767,0.0805908204701194,28.0,-60.24,0.0715822413455896,0.0704498997322601,32.0,70.884,0.0331312341091335,0.013687108615623
S0548,18.0,156.775,1.0,0.6047003151093662,17.0,158.565,0.2932713619746365,0.1833773424571705,44.0,661.678,0.2261638922561618,0.1790835104999437,28.0,66.24,0.1611110289235449,0.0980273187781872,32.0,69.809,0.1019476422659517,0.0545789569086333
S0549,32.0,478.851,1.0,0.1399890056371573,18.0,73.587,0.2451580425788627,0.0942305852550529,17.0,73.587,0.0577397530553914,0.0223511383436422,16.0,478.851,0.1295905190475519,0.01880891722589,1.0,478.851,0.0104451818284513,0.0037414404076237
S0550,18.0,706.807,1.0,0.4370646143454691,17.0,703.74,0.2546408601711982,0.1118686466185271,32.0,706.807,0.1505510514651909,0.0853177354323923,16.0,706.807,0.046133284121927,0.0236148961587615,44.0,722.32,0.0374925837630851,0.0174127371508953
S0551,18.0,823.623,0.787443803362487,0.6729204069604692,44.0,828.866,1.0,0.4822166921754084,28.0,63.519,0.439468016403869,0.2959760024354875,32.0,63.519,0.2816887283208859,0.2385001566494847,17.0,821.463,0.246662552473873,0.2062181580561582
S0552,18.0,512.279,1.0,0.5733890365974302,17.0,515.426,0.2631212279161242,0.1506492340820546,32.0,524.756,0.217976173432963,0.1411795232440135,16.0,527.917,0.0600316011090188,0.0381554456507871,44.0,605.731,0.0682028347940039,0.0327539168982784
S0553,18.0,615.601,1.0,0.8302665450194602,28.0,544.376,0.4681400800897823,0.4335874559504763,17.0,628.611,0.406843037359918,0.3588703646189768,44.0,622.132,0.6684779176242079,0.2949105810532245,32.0,72.215,0.2991746807686767,0.2858470368712046
S0554,28.0,60.534,0.7386436068499554,0.6245194417367239,18.0,37.933,1.0,0.6161909195276668,17.0,37.933,0.2776271618578165,0.1693539145424191,44.0,37.933,0.2421801300301703,0.1465352885326283,32.0,648.082,0.2406408022776523,0.1290370085857825
S0555,18.0,294.533,1.0,0.4617919068855426,17.0,294.533,0.2856798843249883,0.1342404726589402,44.0,463.895,0.1548093946266988,0.0627419314745184,35.0,509.977,0.0830617502670461,0.0503144585980462,36.0,517.483,0.0957126558112884,0.0395498914431259
S0556,18.0,509.181,1.0,0.5922910528345616,32.0,509.181,0.2088559650913813,0.1571272942777095,17.0,502.898,0.2437395333024891,0.1440738457099257,1.0,524.852,0.0424228291927319,0.0309573610739829,16.0,506.03,0.0416497368741032,0.0290381086610864
S0557,18.0,169.763,1.0,0.5857474833553207,17.0,176.012,0.2791218801308746,0.1560114238649787,28.0,36.308,0.2012494249199684,0.0914926452603254,64.0,1168.316,0.1457913868647308,0.0632986741041128,48.0,1174.561,0.133773304314894,0.057564398813047
S0558,44.0,657.88,1.0,0.3033900020500284,1.0,660.966,0.1098597938336256,0.0777056636581376,18.0,1193.592,0.0841568643697584,0.0680092884607017,0.0,660.966,0.0856363030860666,0.0631013142125345,28.0,660.966,0.1533672330213701,0.0588209271666341
S0559,32.0,553.179,1.0,0.2868114722459868,18.0,389.43,0.4760323566866589,0.1582191315739026,16.0,553.179,0.1923318773919541,0.0572032900513521,17.0,389.43,0.1349804269657105,0.0449392078099303,64.0,842.232,0.0525670535892274,0.0291031779834825
S0560,32.0,468.12,1.0,0.3365648062489548,18.0,151.999,0.16114815640351,0.1193523610356784,16.0,468.12,0.1413224894230909,0.0495375580879566,17.0,151.999,0.0418707634276926,0.0309129211125611,64.0,499.285,0.1373156649018981,0.0300941740018804
