sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0483,0,0,0,0,0,0,1,0,0,0,2.0,155.905,1.0,0.6530743846382541,18.0,105.509,0.9714285714285715,0.4909039595933744,28.0,-61.489,0.24534161490683237,0.19392158999330064,17.0,99.688,0.2835403726708075,0.15083072276568654,32.0,-61.489,0.09440993788819875,0.056841263900329994
S0484,0,0,1,1,0,0,1,0,0,0,18.0,213.42,1.0,0.46164429294962034,32.0,244.891,0.7997055270925112,0.263236864628359,17.0,210.255,0.23668803916458903,0.10989038113852856,16.0,244.891,0.12467149871321447,0.04449915706053573,44.0,219.702,0.11435257919644388,0.034587576174951166
S0485,0,1,0,0,0,0,0,0,0,0,44.0,752.715,1.0,0.3570815060224038,16.0,752.715,0.15698127416295737,0.05658856829381015,28.0,755.785,0.1493503358498809,0.05558293266947632,12.0,752.715,0.04718520883287957,0.0168784623553651,18.0,761.965,0.007284054498348068,0.005339866833497361
S0486,0,0,0,0,0,0,1,0,0,0,18.0,413.963,1.0,0.8414240068733319,17.0,413.963,0.2568637048551333,0.21511460416003259,32.0,126.173,0.19066395002968126,0.17676743131839623,16.0,366.323,0.050691705439234916,0.04377970206777486,44.0,999.065,0.026944708483547273,0.01388429511779976
S0487,0,1,0,0,0,0,0,0,0,0,44.0,645.881,1.0,0.29386075727111816,18.0,999.894,0.1809414491226677,0.14503638284478787,28.0,645.881,0.23492925801661227,0.09943952957420625,32.0,996.809,0.09510685751575196,0.07202556929501852,16.0,645.881,0.17065681840775498,0.05501180522470073
S0488,0,0,0,0,0,0,0,1,0,0,18.0,976.714,1.0,0.7266094026870875,1.0,327.696,0.7396253045739672,0.5021415563660433,32.0,1004.348,0.7883141483701827,0.4700425595942689,28.0,655.459,0.7059799675650229,0.43105104612741774,3.0,33.071,0.5154343932463286,0.3823376286479418
S0489,1,0,0,0,0,0,0,0,0,0,18.0,534.2,1.0,0.2775104422774664,17.0,534.2,0.2338326138954532,0.06495782106695794,32.0,721.863,0.059522102590470444,0.02699679859526831,64.0,718.711,0.06458514081299692,0.021630878330942297,48.0,721.863,0.04636927595889652,0.015532680115166515
S0490,0,0,0,0,0,0,1,0,0,0,18.0,469.815,1.0,0.6294205081301498,17.0,482.455,0.2381864325299403,0.15099260090641886,44.0,377.469,0.187509560695095,0.12171056771173769,32.0,507.575,0.12854413566567885,0.0888922545220655,28.0,377.469,0.08832938713586572,0.051052817178783676
S0491,1,1,0,1,0,1,1,1,1,0,18.0,248.431,1.0,0.779107818071963,32.0,305.875,0.38319638384561794,0.23504024714051358,17.0,245.218,0.26130514201889526,0.20385155392297033,16.0,302.683,0.07286610596296848,0.05066114594350473,44.0,492.414,0.038995626572381474,0.01901816529599587
S0492,0,0,0,0,0,0,0,0,0,0,18.0,1199.495,0.7138826654005371,0.5124746861254592,1.0,381.455,0.5794768313129653,0.41192427999749903,32.0,1205.579,1.0,0.4080491734209498,0.0,1169.011,0.35394231197234316,0.25031645982565376,3.0,523.575,0.33049690639049223,0.22181758674816474
S0493,0,0,0,0,0,0,0,0,1,0,18.0,374.126,1.0,0.2534999950226076,48.0,1064.063,0.5237982137360689,0.1746622705739801,32.0,1057.952,0.5116094734048912,0.17337800850365404,64.0,1057.952,0.5152745086198355,0.1724732235359367,17.0,374.126,0.29007065128248305,0.07528781144605984
S0494,0,0,0,0,0,0,0,0,1,0,18.0,187.201,1.0,0.282132048241514,32.0,204.468,0.2070821682085574,0.07639104391396087,17.0,187.201,0.24686753589878568,0.07029502178352455,16.0,187.201,0.04201949992433961,0.015017780043182055,44.0,200.93,0.032218662548342374,0.014741211392118939
S0495,0,0,0,1,0,0,0,0,0,0,18.0,236.324,1.0,0.4454208185934427,17.0,229.924,0.2320553286219133,0.10403400255647959,32.0,252.368,0.08504884215214108,0.054928505409632136,1.0,249.141,0.024946011224721794,0.014182946843639486,16.0,236.324,0.023182192079999563,0.012524744285772379
S0496,0,0,0,0,1,0,0,0,0,0,18.0,160.991,1.0,0.2543451300915082,28.0,419.254,0.7330376472320782,0.1873291532714929,44.0,419.254,0.7055284096998038,0.1810976238020417,17.0,160.991,0.2333139430277969,0.05935076576083519,16.0,419.254,0.08416481769083016,0.02253693048370612
S0497,0,0,0,0,0,0,1,0,0,0,18.0,494.794,0.9999999999999999,0.553904320182149,17.0,491.672,0.24139318217033245,0.13402122590943924,32.0,516.863,0.1750258805232501,0.12753125021789474,44.0,706.783,0.13199528047365447,0.07131124961901464,1.0,548.033,0.050539601290770064,0.03273363197963448
S0498,0,0,0,0,0,0,0,0,1,0,32.0,156.262,0.7315678962355338,0.3771364028586617,18.0,124.345,1.0,0.2882985481754108,17.0,127.437,0.2750488191959038,0.07514912412110152,2.0,793.053,0.11773753232843072,0.07275397781828699,28.0,39.68,0.08756596306068598,0.06077022996720631
S0499,0,0,0,0,0,0,0,1,0,0,18.0,275.606,1.0,0.40776596207128724,32.0,1131.403,0.29171901765808506,0.1273983632924852,17.0,275.606,0.24794846594686037,0.10260369233342595,1.0,380.626,0.04370333443356012,0.03480444379016513,0.0,314.152,0.03320853598906578,0.02620051056654783
S0500,1,1,0,1,0,1,1,1,1,0,18.0,247.899,1.0,0.6369792021293096,17.0,247.899,0.24712694649352482,0.1575382938551339,44.0,675.868,0.22434188575328845,0.11267506370869025,32.0,311.661,0.29476505525476876,0.09618499211672046,64.0,510.853,0.07750369450812454,0.03226837393061616
S0501,0,0,0,0,0,0,0,0,0,0,18.0,235.353,0.9999999999999999,0.7326989115363499,32.0,1203.589,0.38502428494333507,0.28166044581878524,17.0,251.292,0.2644592352741301,0.1922006937595408,28.0,857.021,0.1322681937198936,0.12274482402980946,1.0,209.781,0.1513381703343931,0.10526527489030946
S0502,0,0,0,0,0,0,1,0,0,0,18.0,195.812,1.0,0.731313096801641,32.0,186.129,0.2703150920767133,0.19882747297988473,17.0,186.129,0.24188197508325626,0.1743292471287025,16.0,850.225,0.06829485533522016,0.05628248678912923,44.0,813.189,0.09644869861116856,0.05395792749425601
S0503,0,0,0,0,1,0,0,0,0,0,28.0,516.829,0.9999999999999999,0.21187347313720423,44.0,686.822,0.6158061789953343,0.2025249762009665,18.0,146.743,0.6895503151508071,0.18962538416478802,17.0,146.743,0.17113218402131952,0.04748141219577153,16.0,686.822,0.09923691569666186,0.03487165098019782
S0504,0,0,1,0,0,0,0,0,0,0,18.0,282.62,1.0,0.3509899002776542,32.0,282.62,0.1620586765391302,0.09644464638509524,17.0,282.62,0.23617686730669024,0.08410576805397152,16.0,285.818,0.03597777974264751,0.01794251177468121,1.0,282.62,0.020437663214959403,0.014112831985986018
S0505,0,0,1,1,0,0,1,0,0,0,18.0,32.327,0.9999999999999999,0.6114480791487003,32.0,37.093,0.6603179653851831,0.4726296419531395,17.0,68.184,0.3974158209938974,0.24368674851801453,28.0,486.067,0.29763401025034936,0.2146649625901089,35.0,35.342,0.3037250512328071,0.19421296765482732
S0506,0,0,1,0,0,0,0,0,1,0,18.0,179.29,1.0,0.2319640158513873,17.0,179.29,0.25032754577535854,0.058538452449609715,32.0,176.199,0.0796578424749184,0.033253142167117666,16.0,179.29,0.02772052543346589,0.008472861116695887,36.0,500.602,0.01285085997818875,0.007854383983899224
S0507,1,1,0,1,0,1,1,1,1,0,18.0,272.939,1.0,0.6832591138958417,17.0,269.776,0.23618273244716445,0.161029589092642,44.0,633.155,0.15541996088338358,0.08444237791378073,32.0,321.079,0.22578688560340937,0.06955937044650579,64.0,508.246,0.19340950965117573,0.05484358159782231
S0508,0,0,0,0,0,0,0,0,0,0,18.0,160.921,1.0,0.94405561073404,17.0,167.225,0.2367180575468381,0.22221537420987558,44.0,423.191,0.15420031495598827,0.08704763436407098,1.0,224.212,0.061252202691863114,0.04795242006527703,32.0,107.444,0.04869364845774727,0.04509761515236667
S0509,1,1,0,1,0,1,1,1,1,0,18.0,406.125,1.0,0.5681307061359475,28.0,456.698,0.7058497372292236,0.27236071780059506,32.0,409.323,0.28195927253333175,0.17889942825965888,17.0,402.984,0.2633236769110718,0.1519249659741314,44.0,581.919,0.23416675907785056,0.07571637037701723
S0510,0,0,0,0,0,1,0,0,0,0,18.0,159.513,1.0,0.16749020911243806,32.0,484.065,0.5627318393185665,0.10611509216059914,17.0,159.513,0.25025581557379173,0.04180743158421957,16.0,484.065,0.07418723677360382,0.01516850081216665,1.0,159.513,0.0035590661155939693,0.0010560568145153869
S0511,0,0,1,0,0,0,0,0,0,0,18.0,128.416,1.0,0.463456771323184,17.0,128.416,0.26352333292503316,0.12209546163100313,32.0,128.416,0.18693124798937463,0.09909646122291862,28.0,914.867,0.12702849396001112,0.08133572902967867,16.0,134.722,0.0609469604075014,0.030387107834348268
S0512,0,0,1,0,0,0,0,0,0,0,18.0,491.535,1.0,0.6949474155725275,32.0,551.089,0.41894303445633113,0.33442760599793336,17.0,494.655,0.25619072085672145,0.18177214227179334,28.0,912.889,0.20158366978010583,0.14367583822589036,16.0,482.111,0.1261188663082674,0.08973232441808125
S0513,0,0,0,1,0,1,0,0,1,0,18.0,178.784,0.7547190299690925,0.4069927947470777,32.0,591.565,1.0,0.40510102301804807,17.0,178.784,0.21424053923896993,0.11442616223344249,28.0,1240.017,0.10858641861096166,0.09480322254864637,16.0,572.985,0.21093207444639078,0.08852482212039776
S0514,1,1,0,1,0,0,0,1,1,0,18.0,397.794,0.9999999999999999,0.7888103535033467,17.0,400.961,0.2331179092289713,0.18289873503505175,44.0,423.017,0.4355999989247545,0.1714353045040729,64.0,943.781,0.2442775763130589,0.09319130356237636,30.0,388.306,0.1514166578224407,0.07189131035606924
S0515,0,0,0,0,1,0,0,0,0,0,44.0,431.301,1.0,0.2791576925616053,28.0,431.301,0.8846765033797401,0.25193008020114965,18.0,203.806,0.7983096681596528,0.22643503987653987,17.0,203.806,0.2259476411559027,0.06406708328515018,16.0,431.301,0.21311025279306167,0.060868100736235636
S0516,0,1,0,0,0,0,0,0,0,0,44.0,704.533,0.9999999999999999,0.3232089142638803,18.0,633.527,0.3135837612675492,0.1674126003738452,16.0,704.533,0.17710680766279444,0.06279239021585402,28.0,707.627,0.15731521941860444,0.05403336318657076,32.0,630.425,0.07229925249903468,0.04439228206817976
S0517,1,1,0,1,0,1,1,1,1,0,18.0,271.734,1.0,0.6162727602468976,17.0,271.734,0.2451254860309755,0.1502180500030042,32.0,396.214,0.24337192166713778,0.1353864711257989,44.0,690.235,0.2472994862765477,0.1191614824873917,1.0,268.584,0.06459669823862173,0.05270490838537484
S0518,0,0,0,0,0,0,1,0,0,0,28.0,72.856,0.9999999999999999,0.7634365137729818,32.0,176.666,0.45124947925785946,0.31363943721386295,18.0,167.077,0.31832650079394287,0.2580930493215552,1.0,199.047,0.13368975239843248,0.09612423241585823,44.0,503.454,0.1479163974907775,0.08741206789262494
S0519,0,0,1,0,0,0,0,0,0,0,18.0,119.034,1.0,0.27303466755257194,17.0,119.034,0.253692336886557,0.06912868238299583,36.0,540.561,0.021984616148323415,0.009090570227696913,32.0,119.034,0.017506467717286072,0.007010998346807307,16.0,119.034,0.019002625858204426,0.0054857247467509
S0520,0,0,0,1,0,1,0,0,0,0,32.0,152.03,1.0,0.769865276484247,18.0,445.207,0.6285319537093081,0.48527596140578627,28.0,483.045,0.41469992535829164,0.31169943293837127,44.0,539.645,0.3770844392354465,0.2685520187338522,1.0,508.232,0.215233324849701,0.15092875273187606
S0521,1,1,0,1,0,1,1,1,1,0,18.0,246.751,1.0,0.6868292044242766,17.0,243.522,0.2474122480094867,0.17025361120989047,44.0,640.055,0.17806926223953923,0.09227837056802118,32.0,310.463,0.2385281382347959,0.07733951703389567,16.0,310.463,0.03818605793664239,0.024643221374555116
S0522,0,0,0,0,0,0,0,0,1,0,18.0,135.84,0.9999999999999999,0.28992208669130304,17.0,135.84,0.2328533949749807,0.06742613392297143,1.0,139.195,0.022043028739165492,0.008238191153649599,0.0,139.195,0.01645416718279079,0.0058817183260876805,16.0,135.84,0.012501644240356557,0.0037036500450303477
S0523,0,0,0,0,0,1,1,0,0,0,32.0,523.935,1.0,0.2876126928704089,18.0,128.453,0.06912379289786512,0.04660881314977551,16.0,523.935,0.132978243478381,0.039696808441957776,17.0,125.361,0.01754634315149925,0.01136952645010074,1.0,523.935,0.01763347808373647,0.009464474216959024
S0524,0,0,0,1,0,1,1,0,0,0,32.0,440.681,0.9999999999999999,0.3359659144476586,18.0,810.159,0.32727777225579824,0.1957383521955307,16.0,443.826,0.14414868429632893,0.0555065522504868,17.0,807.088,0.08050370997409878,0.048790875833549144,44.0,399.906,0.09938002256710642,0.04638057916241417
S0525,0,0,0,0,0,1,1,0,0,0,18.0,122.422,1.0,0.4814765601252381,32.0,460.103,0.9730284253338708,0.3193483347072625,17.0,125.597,0.23973211628787292,0.11563511845511482,16.0,463.28,0.1416792038598591,0.05311231569881734,44.0,324.512,0.16584735606224246,0.05255250530463881
S0526,0,0,1,0,0,0,1,0,0,0,18.0,113.325,1.0,0.5979781314435726,32.0,110.208,0.7022536415794864,0.42297578720839035,17.0,103.893,0.24370761310388356,0.1455921706236526,44.0,616.776,0.15342279101614284,0.08810756507690545,1.0,157.912,0.1142009325228735,0.08512749543540286
S0527,0,1,0,0,0,0,0,0,0,0,44.0,531.66,0.9999999999999999,0.29235525798124673,16.0,531.66,0.18179828756891647,0.05348660194524035,28.0,531.66,0.12994354229024055,0.04180741875385721,18.0,597.894,0.042966871752881546,0.03519194425158226,32.0,150.574,0.032894647534888695,0.025092617396375506
S0528,0,0,0,0,0,0,0,1,0,0,18.0,185.187,1.0,0.6689580870579196,32.0,210.798,0.5664314727217385,0.36256829084902364,17.0,181.993,0.2537082506626842,0.16271332224952484,1.0,175.59,0.19964108086399251,0.12668784430736157,0.0,481.152,0.1387849302807721,0.10027003663701876
S0529,0,0,0,0,0,1,0,0,0,0,18.0,150.565,1.0,0.25107613494888437,32.0,541.813,0.6325416120336151,0.1340598835675233,17.0,150.565,0.23669084262719528,0.05951311628122069,16.0,541.813,0.08737949692659584,0.019970456676354803,1.0,153.476,0.011968718293830555,0.004870469590732548
S0530,0,0,0,0,0,0,0,0,0,0,18.0,1208.629,1.0,0.416039426812027,32.0,336.535,0.3480693540479502,0.33476251006849594,64.0,1208.629,0.738027857802274,0.13707206315846832,1.0,501.097,0.11396305272301545,0.10773489242305212,17.0,1202.582,0.24369469760895646,0.10619697639139863
S0531,0,0,0,1,0,0,1,0,0,0,2.0,62.841,1.0,0.7487765170818514,18.0,17.882,0.7605263157894743,0.420057144667366,28.0,-60.391,0.473684210526316,0.3034521677754971,32.0,-60.412,0.31578947368421073,0.24236705313024604,17.0,13.193,0.255263157894737,0.13395408989994143
S0532,0,0,0,0,0,0,1,0,0,0,18.0,671.146,1.0,0.6449644992949755,17.0,677.831,0.2912232933599052,0.18654395391810819,28.0,69.183,0.05241328583514728,0.03753625144941737,44.0,541.639,0.0350347614780786,0.022247902918307867,32.0,65.482,0.029353653136888497,0.02116863941298049
S0533,0,0,0,0,1,0,0,0,0,0,28.0,522.145,1.0,0.2026679299252534,44.0,696.331,0.5806407583226302,0.18345152809513374,18.0,149.578,0.7146098033221085,0.1761802923335303,17.0,149.578,0.16802689481516742,0.04147454940815293,16.0,696.331,0.07013589048657566,0.02303623593079275
S0534,1,1,0,1,0,1,1,1,1,0,18.0,278.78,1.0,0.5883236591604056,17.0,281.961,0.23691200702071746,0.14060050937062893,32.0,462.848,0.45134217398188753,0.1260668675781466,44.0,610.94,0.14553546813876153,0.05238415808747314,64.0,548.344,0.06454899451143403,0.03155313855117875
S0535,0,0,1,0,0,0,0,0,1,0,18.0,100.674,1.0,0.36648897485421683,32.0,985.337,0.21041677043115203,0.10312442049900912,17.0,97.553,0.2561884875459726,0.09450139335894717,64.0,985.337,0.14600400841917868,0.046627186026094024,48.0,985.337,0.11036908131422098,0.03500687308848852
S0536,0,0,0,0,0,0,0,0,1,0,18.0,444.885,1.0,0.30981152096151143,17.0,441.896,0.25103341867501416,0.07793660699234604,32.0,679.924,0.05487482134353881,0.018582605746002775,64.0,682.967,0.04324415992876262,0.013465416178502759,48.0,682.967,0.031102250564153597,0.009729705335968383
S0537,0,0,0,0,0,0,1,0,0,0,18.0,500.318,0.9999999999999999,0.4042408468499148,17.0,500.318,0.23330136329278417,0.09443254169411276,32.0,506.634,0.06922142917677716,0.04777753738082015,44.0,663.658,0.03463577431002165,0.013505802712383276,16.0,500.318,0.021760534743448363,0.011915297514985056
S0538,0,0,1,0,0,0,0,0,0,0,18.0,981.342,1.0,0.6685922890048007,32.0,1003.361,0.8596409134835468,0.5856912808224899,28.0,744.704,0.6485651797975694,0.46118103767647967,44.0,670.357,0.3253690046284524,0.2033881482139157,17.0,987.708,0.30022867605920356,0.18730827535107886
S0539,0,0,0,0,0,0,1,0,0,0,2.0,759.608,1.0,0.4409598937594551,32.0,895.955,0.40642555980255846,0.3171934998677294,18.0,772.1,0.3313091670865265,0.2724924774295522,17.0,812.588,0.09687093951366976,0.07595419134435072,28.0,45.89,0.09785511616542351,0.06916848214790462
S0540,0,0,1,0,0,0,0,0,0,0,18.0,215.86,1.0,0.23849765549033103,32.0,359.469,0.729126839179216,0.2087149947141978,17.0,215.86,0.23527393713863803,0.05683654582539642,16.0,359.469,0.1012426638132965,0.030830350219436115,36.0,372.253,0.031223134494734295,0.013552641852832094
S0541,1,1,0,1,0,1,1,1,1,0,18.0,294.863,1.0,0.5315369595565186,17.0,291.645,0.23696607706366907,0.12879438560639545,32.0,403.275,0.2147820814306272,0.12301255284579149,44.0,600.923,0.1606419967767807,0.0650625123523988,1.0,298.034,0.06530949859040582,0.048283467694193886
S0542,0,0,0,0,0,0,1,0,0,0,18.0,831.467,1.0,0.29832210520686575,32.0,831.467,0.29554016582108456,0.11986090045963674,17.0,831.467,0.2411852381518834,0.07305233017135146,16.0,834.546,0.05723991855618549,0.021651038752013935,1.0,828.363,0.025928414774123068,0.016550713335372502
S0543,0,0,0,1,0,1,0,0,0,0,32.0,428.606,1.0,0.30565396642274606,18.0,95.017,0.6863089751692738,0.282045330776988,17.0,95.017,0.169248823715304,0.06962166741905615,16.0,431.738,0.1351831544034598,0.04590985591008161,28.0,320.999,0.06304937177033769,0.040850613430555405
S0544,0,0,0,0,0,0,0,0,1,0,18.0,401.068,0.9999999999999999,0.2547051402518516,17.0,401.068,0.23269209663202167,0.05927565460927332,1.0,404.167,0.02209157266748442,0.006687271838625666,64.0,999.301,0.024755866997293097,0.0055788652925179115,32.0,999.301,0.01994509740725262,0.005078958499247763
S0545,0,0,0,0,0,1,1,0,0,0,18.0,140.65,1.0,0.38465694418028523,32.0,485.204,0.7543953014775878,0.18346935802798636,17.0,140.65,0.2540862346096949,0.09745058908960672,16.0,485.204,0.10161732557828128,0.02756185424626342,36.0,488.319,0.006061066281487095,0.002862168137736469
S0546,1,0,0,0,0,0,0,0,0,0,18.0,233.902,1.0,0.47545593167867883,17.0,233.902,0.25986957732133004,0.12378151075844229,32.0,237.067,0.16464214410865388,0.10277254635041436,16.0,233.902,0.04712954802394919,0.027710557964993714,44.0,406.003,0.012856564387063181,0.009393469670340882
S0547,0,0,0,1,0,0,0,0,0,0,18.0,66.183,1.0,0.30577709594820707,2.0,79.586,0.5577938587913162,0.2246915643992658,17.0,61.82,0.26106004302757674,0.08059082047011945,28.0,-60.24,0.07158224134558967,0.0704498997322601,32.0,70.884,0.03313123410913357,0.013687108615623016
S0548,0,0,0,0,0,0,1,0,0,0,18.0,156.775,0.9999999999999999,0.6047003151093662,17.0,158.565,0.2932713619746365,0.18337734245717052,44.0,661.678,0.2261638922561618,0.1790835104999437,28.0,66.24,0.16111102892354498,0.09802731877818723,32.0,69.809,0.10194764226595178,0.054578956908633305
S0549,0,0,0,0,0,1,1,0,0,0,32.0,478.851,1.0,0.13998900563715738,18.0,73.587,0.24515804257886278,0.0942305852550529,17.0,73.587,0.05773975305539143,0.022351138343642284,16.0,478.851,0.12959051904755198,0.01880891722589005,1.0,478.851,0.01044518182845133,0.0037414404076237823
S0550,0,0,0,0,0,0,1,0,0,0,18.0,706.807,1.0,0.43706461434546917,17.0,703.74,0.2546408601711982,0.11186864661852716,32.0,706.807,0.1505510514651909,0.08531773543239234,16.0,706.807,0.046133284121927,0.023614896158761584,44.0,722.32,0.037492583763085154,0.017412737150895356
S0551,0,0,0,0,0,0,0,1,0,1,18.0,823.623,0.787443803362487,0.6729204069604692,44.0,828.866,1.0,0.48221669217540847,28.0,63.519,0.43946801640386907,0.29597600243548755,32.0,63.519,0.2816887283208859,0.2385001566494847,17.0,821.463,0.246662552473873,0.20621815805615823
S0552,0,0,0,0,0,0,1,0,0,0,18.0,512.279,0.9999999999999999,0.5733890365974302,17.0,515.426,0.26312122791612425,0.1506492340820546,32.0,524.756,0.217976173432963,0.14117952324401356,16.0,527.917,0.06003160110901881,0.0381554456507871,44.0,605.731,0.06820283479400399,0.03275391689827847
S0553,0,0,0,0,0,0,0,1,1,0,18.0,615.601,1.0,0.8302665450194602,28.0,544.376,0.4681400800897823,0.4335874559504763,17.0,628.611,0.40684303735991806,0.3588703646189768,44.0,622.132,0.6684779176242079,0.2949105810532245,32.0,72.215,0.29917468076867676,0.28584703687120466
S0554,0,0,0,0,0,0,0,0,0,0,28.0,60.534,0.7386436068499554,0.6245194417367239,18.0,37.933,1.0,0.6161909195276668,17.0,37.933,0.27762716185781655,0.1693539145424191,44.0,37.933,0.24218013003017033,0.14653528853262832,32.0,648.082,0.24064080227765233,0.12903700858578254
S0555,0,1,0,1,0,0,0,0,0,0,18.0,294.533,1.0,0.4617919068855426,17.0,294.533,0.28567988432498836,0.13424047265894024,44.0,463.895,0.15480939462669888,0.06274193147451843,35.0,509.977,0.0830617502670461,0.05031445859804626,36.0,517.483,0.09571265581128846,0.0395498914431259
